,"Acadia","Adams","Alibates Flint Quarries","Allegheny Portage Railroad","Big Cypress","Big Hole","Big South Fork National River and Recreation Area","Black Canyon of the Gunnison","Blue Ridge Parkway","Boston African American","Bryce Canyon","Buck Island Reef","Canaveral","Canyonlands","Cape Cod","Cape Hatteras","Carl Sandburg Home","Carlsbad Caverns","Casa Grande Ruins","Castle Clinton","Chamizal","Chattahoochee River","Cowpens","Cumberland Gap","Cumberland Island","Curecanti","DeSoto","Death Valley","Effigy Mounds","El Malpais","Eleanor Roosevelt","Everglades","Flight 93","Fort Caroline","Fort Davis","Fort Larned","Fort Raleigh","Fort Scott","Fort Smith","Fort Stanwix","Fort Vancouver","Fort Washington","Fredericksburg and Spotsylvania County Battlefields Memorial ","General Grant","George Rogers Clark","Gettysburg","Gila Cliff Dwellings","Glen Canyon","Grand Canyon","Grant-Kohrs Ranch","Great Smoky Mountains","Greenbelt","Guadalupe Mountains","Guilford Courthouse","Gulf Islands","Harpers Ferry","Herbert Hoover","Homestead National Monument of America","Independence","Indiana Dunes","Jefferson National Expansion Memorial","Jimmy Carter","Kalaupapa","Kaloko-Honokohau","Keweenaw","Kings Canyon","Kings Mountain","Klondike Gold Rush","Klondike Gold Rush - Seattle Unit","Knife River Indian Villages","Kobuk Valley","Lake Mead","Lake Meredith","Lake Roosevelt","Lava Beds","Lewis and Clark","Lincoln Boyhood","Lincoln Home","Lincoln Memorial","Little River Canyon","Lowell","Lyndon B. Johnson","Lyndon Baines Johnson Memorial Grove on the Potomac","Maggie L. Walker","Mammoth Cave","Manassas","Manhattan Project","Manzanar","Marsh-Billings-Rockefeller","Martin Luther King, Jr.","Martin Van Buren","Mary McLeod Bethune Council House","Minute Man","Montezuma Castle","Moores Creek","Natchez Trace Parkway","North Cascades","Obed Wild and Scenic River","Ozark National Scenic Riverways","Petrified Forest","Petroglyph","Pictured Rocks","Pipestone","Prince William Forest","Pu'uhonua o Honaunau","Puukohola Heiau","River Raisin","Rocky Mountain","Saint Croix National Scenic River","Sand Creek Massacre","Saratoga","Sunset Crater Volcano","Theodore Roosevelt Island","Thomas Stone","Timucuan","Tonto","Tumacacori","Upper Delaware National Scenic and Recreation River","Vanderbilt Mansion","Vicksburg","Washita Battlefield","Weir Farm","White Sands","Whitman Mission","William Jefferson Clinton Birthplace","Wilson's Creek","Wind Cave","Women's Rights","World War II Memorial","Wright Brothers","Wupatki","Yosemite","Yukon-Charley Rivers"
1990,"2339591","20315","3418","131735","127790","43820","794539","275323","16854602","194531","862659","32337","1079022","276831","5449380","2072715","54568","747016","175025","3381595","199007","1762950","124858","897802","36414","1102283","147675","690965","108522","78993","42833","957925","","100897","56547","38399","289411","76294","85233","53007","210380","399460","449004","83447","119751","1243642","52316","3074242","3776685","26753","8151769","301184","192890","189013","4873730","542619","308311","38101","3347163","1919901","2382612","34822","","23580","","1062867","217011","103404","89867","12534","2586","8582223","1358778","1542515","72570","262728","210377","452894","1265085","","728112","193066","615002","5938","1924538","799972","","","","","11569","","857156","852678","51640","5505253","456444","104902","1739597","844592","","561973","106623","290457","392366","63398","","2647323","489274","","163910","502450","42426","","","45536","63945","215924","723521","530733","","","582487","85287","","156676","586464","15853","","463461","249954","3124939","1965"
1991,"2475857","26958","3812","154816","159172","54065","860017","316336","16414294","232064","929067","51542","1159001","339315","5442379","2098930","65157","679450","176910","3344143","220284","1660563","147555","951728","36452","1090929","180974","743608","125697","69119","77632","1292014","","132438","66711","46816","282468","74495","75748","57172","245417","349710","471311","89175","128120","1415840","53007","3181144","3886031","26927","8654459","249163","200398","199587","4987978","489919","298135","40356","3200377","2058801","2622425","34279","","46780","","1071022","233941","110597","108160","13845","2795","8445016","1280021","1771420","76150","279799","209197","509507","1141278","","711748","194220","660651","5241","2158195","905485","","","","","15370","","769746","876093","68511","5832697","22796","86414","2304761","874521","","704894","120419","290726","401540","70514","","2751781","468790","","169919","520487","50659","","","62639","58269","222637","434754","864799","","","588543","83876","","146947","597057","17267","","461494","234122","3423101","2050"
1992,"2382113","27400","3419","183473","212682","64177","752203","337209","17561391","341487","1018174","48621","1032992","395698","5116923","2047103","54941","688742","172345","3288132","211284","2325277","179361","962396","39737","1098183","205387","869183","128942","75916","89363","1025686","","130028","73037","52958","289361","84695","101090","59621","291458","332928","472623","70888","136125","1299203","57287","3587754","4203545","27853","8931690","261340","175120","203723","5427729","449341","305617","42989","3237516","1973098","2415514","35132","","42591","","637446","230285","148019","112136","18849","2829","9016525","1296962","1121973","164132","257179","212037","520940","1237659","","733330","190414","676657","6396","2392858","867606","","","","","14482","","1091964","902010","64958","5776191","20295","186272","1649662","930031","68065","583110","124075","303909","434110","48792","","2788868","500960","","154661","597942","36984","3161","49861","60375","52951","207751","392702","910493","","","590371","73198","","174626","660296","18475","","477643","267090","3819518","2430"
1993,"2656034","43877","3155","189009","234830","62198","737947","319322","17889335","328256","1107951","60204","1211492","434844","5154610","2259889","56992","687161","161886","3319237","257594","2844674","159553","975997","38166","1089098","215493","998474","89434","90316","90136","973706","","129646","71249","47413","327450","77946","116926","54785","306568","255829","472239","37272","143471","1411453","61105","3584158","4575602","26987","9283848","314986","201054","188272","5456294","426481","223268","46537","3168317","1763094","2539740","28737","","44481","","636515","232688","403250","104950","17472","2816","8941225","1480987","1198605","178863","210176","176591","451674","1258534","","602173","184841","625607","9251","2396234","614897","","","","","13816","","953630","946262","58215","5752880","21378","226077","1390130","936429","66870","610811","107292","256612","424819","42945","","2780342","373518","","174913","514943","47958","3589","52945","70161","53363","258994","452936","1010001","","4885","611252","76900","","187833","537075","30111","","477362","262769","3839645","1951"
1994,"2710749","41179","3392","160394","294307","65671","800460","214194","16928639","467858","1028134","57294","1432880","429921","5228594","2383684","54478","617087","170572","3481327","250645","3472026","167831","954010","40743","1064538","250385","971487","99838","101492","82999","886455","","161991","69129","46125","324179","73050","103800","50193","318366","203253","493643","54540","165322","1674532","59693","2797734","4364316","26056","8628174","377531","203520","212986","5069495","394322","249833","30986","3138276","1699958","2553696","28405","","46370","","725930","228759","401034","103048","16929","2781","9566725","1535448","1515674","112349","193558","192460","461966","1200094","","442814","181555","617094","10269","2009935","917534","","","","","13875","","1062161","923687","70225","5287801","19323","241947","1471313","922927","85869","581281","116374","232766","454457","44295","","2968450","424835","","200210","522963","66215","4802","50329","69083","66097","270922","329531","801381","","8634","583061","70635","","205093","871061","29187","","475755","264747","3962117","646"
1995,"2845378","47312","2769","145307","365463","64125","892328","221113","17415519","358029","994548","57716","1380438","448769","5141039","2384388","48634","588609","164753","3672620","222548","3457002","158175","1020369","40022","993072","211549","1109421","75090","100366","84879","820466","","124405","61032","48310","288674","49559","96054","56139","310309","244691","465082","115800","131337","1642982","62292","2511353","4557645","29395","9080420","333010","208972","230513","4520356","386247","241959","32626","3054818","1696488","3234977","32261","","49634","","832794","229746","429570","121752","17116","2781","9838702","1470137","1341016","121507","194410","135400","428202","1291628","","495773","159430","625271","9433","1935709","676087","","","","","19402","","1078632","926631","57706","5849061","65984","232228","1519853","935065","88196","462687","104007","239320","436654","45649","","2878169","458525","","177278","488911","89358","4872","50812","70936","57711","492256","354937","896019","","10519","604796","79059","","145809","805688","33565","","434671","262675","3958406","658"
1996,"2704831","38230","3276","139446","424920","50235","855882","200125","17169062","345739","1269600","45618","1496961","447527","4901782","2355580","42879","557217","155941","3753944","186130","3540375","189434","1051683","43182","1017256","206131","1189215","93894","101158","93998","890167","","122565","64560","45985","308348","48406","75056","48429","352769","247954","477991","98127","135132","1632720","56933","2505004","4537703","29175","9265667","322800","223485","614766","2581037","314548","241757","36384","3128028","1526166","3649308","39766","62314","48836","","502749","227709","480817","111642","15987","2781","9350847","1676466","1045455","108298","179573","130805","412524","1190961","","541515","136892","489122","8536","1896829","725086","","","","","17807","","955938","1029336","58516","6088610","27910","216699","1475942","829495","90533","403684","96157","239369","441828","46593","","2923755","422653","","137366","198349","131890","3946","59701","71970","62206","494267","368899","968615","","11127","616699","77338","","259201","781171","30490","","393721","238889","4046207","1005"
1997,"2760306","56643","3363","121841","462553","51708","858388","209863","18373279","365843","1174824","53583","1368632","432697","4608454","2515057","41402","540797","157447","4109013","193649","2957698","188369","1372951","49864","966680","221633","1188212","76573","105707","85226","989532","","130386","62191","43563","354977","48423","62392","82552","360637","264052","464773","126432","194292","1727070","61638","2430781","4791668","28460","9965075","420875","231980","663904","4697014","340246","210736","29477","3155195","1483782","3420076","44548","75962","44258","","484718","237579","655858","116918","25206","2781","8528420","1683646","1431960","111733","199822","158806","442514","1557964","","510922","129667","587734","8411","1997658","1025826","","","","","23008","8213","828902","947062","47139","5992978","27203","298642","1602504","823266","92209","413963","87907","223655","478023","46584","","2965354","423622","","138405","187734","129818","6023","121420","79402","58713","308215","382417","894000","","9069","629507","77601","","175688","832033","25354","","425132","233582","3669970","1856"
1998,"2594497","63569","3293","111100","474895","64968","856480","193451","19026498","384331","1166331","46455","703301","436524","4804185","2737640","37911","522076","150715","4390268","186480","2935043","180727","1317835","45351","973652","242226","1177746","70559","95001","85347","1118215","","129301","64846","43530","357928","50328","41846","46007","365326","273951","449798","105856","143092","1701660","51594","2442990","4239682","25374","9989395","147634","227924","753943","4293301","371094","231932","38910","2997127","2108789","3420352","49629","83468","56584","","540212","253283","679980","108093","23523","5550","8788055","1636419","1545150","115727","234227","149323","408051","4368912","","554612","124212","567737","9405","2113992","972709","","","22652","","20087","7747","965253","853821","52210","5810094","32753","249518","1547989","816506","77537","455120","91785","162176","492210","57364","","3035422","452748","","170227","175805","131741","3034","633233","78822","58853","292245","383038","1005918","","11844","592957","77967","","176036","849974","74263","","419210","217466","3657132","4451"
1999,"2602227","84574","3047","111391","503110","62302","860224","200142","19836842","391235","1081521","","846512","446160","4915414","2634587","36442","514418","151185","4467492","162495","2898155","186373","1434425","44127","1044523","275505","1227583","80414","109008","65703","1073982","","176230","60419","42572","305305","42250","35880","51228","377650","248131","480820","110971","146413","1641838","51539","2639860","4575124","23502","10283598","110994","219591","740024","4597270","333738","199350","41510","3067187","1748047","3481042","49097","57905","47328","","559534","254158","693883","116012","32455","6309","9023943","1779138","1403793","135180","211494","146914","385683","4099480","","551208","122116","537685","9645","1710983","815338","","","44964","","20325","6577","869884","823489","81574","6392961","21488","245899","1536301","666978","72604","442916","92605","145993","435810","58317","","3186323","328506","","158602","183198","188431","4038","637012","74006","56189","354356","313863","1021860","","15058","553948","74954","","177721","761717","36672","","375681","245225","3493607","4072"
2000,"2469238","87347","3131","133396","505062","40470","864200","191506","19153081","393175","1099275","","1115345","401558","4581169","2647383","35240","469303","124130","4588273","183418","2659709","212876","1520386","43782","1022320","253421","1179094","77563","76557","76958","995390","","189948","54988","40001","244750","36479","53628","38667","376688","258667","489833","111299","134241","1542184","46194","2568111","4460228","20864","10175812","169511","198762","822948","4590595","317699","192815","43892","3179157","1820228","3458956","52103","86989","44150","","528987","257499","697051","124680","33048","2646","8755005","1615751","1415627","114337","214759","154031","367968","4009145","","604787","108728","488094","9514","1749268","692006","","38010","46289","","14066","5696","1004195","789131","89872","5737183","25704","240194","1568758","605192","61170","422683","92391","175581","419518","54256","","3185392","369736","","163914","167988","178795","4414","650585","76059","53706","276178","410575","934226","","15910","515229","67035","","196502","668507","26501","","429472","243270","3400903","3677"
2001,"2516551","167500","2456","142340","409771","56619","916548","181018","19969587","390130","1068619","","1062962","368592","4391478","2592889","34769","455621","132630","3601635","216320","2751256","218361","887488","45193","879776","221282","1014636","79846","118374","86012","1049851","","195303","56946","35581","267464","40673","84974","53065","404662","267032","465323","85107","129161","1792380","49447","2340031","4104809","20188","9197697","192154","222307","858125","4549900","325156","183640","52077","2813047","1735404","3532524","59716","63006","54000","","541787","267402","713436","76030","36280","4217","8465547","1248278","1252160","113882","226137","146037","392214","3968357","","723568","101824","529503","10147","1883580","822684","","46834","26350","","15950","5769","1072979","710595","88320","5552351","27739","193105","1488355","583904","60608","421312","88512","217721","402071","54745","","3139685","257903","","154897","159523","190029","5241","707183","80006","49570","306639","396656","992284","","17643","518958","64679","","223531","650357","23771","","438548","239476","3368731","6571"
2002,"2558572","173944","2125","146484","449481","61142","852873","173687","21538760","299958","886436","50213","1075747","367078","4455931","2923894","38052","476259","85375","2976795","221604","2806578","214257","915347","41576","732713","194161","897596","75061","115893","71189","968909","","184575","56454","39920","278565","38439","74906","77863","387394","287233","464890","79548","128207","1833033","45585","2106896","4001974","20273","9316420","144289","202911","762412","4561862","286289","191812","52330","2972104","1989941","3333454","52706","60825","70101","","545420","265077","754436","66182","31662","4046","7550284","936234","1444751","116445","231907","127225","390076","3551973","","742016","95188","420089","12323","1891307","779147","","52823","31940","","16036","2554","1179317","643645","86782","5643170","20691","232768","1607279","571586","59222","429229","84299","248577","377125","60851","","2988475","279060","","142812","150664","173996","4824","655335","57328","48438","296095","403016","1023370","15374","16113","498964","61293","","203356","810298","21880","","440737","236394","3361867","5144"
2003,"2431062","215659","1811","129995","400902","56146","752140","167247","18344051","227200","903760","46274","1045898","386986","4066365","2660535","32570","457631","87687","2941250","260142","2694541","228162","987782","41727","1008810","271737","890375","79658","151127","58843","1040648","","180656","54204","35317","177263","29650","73676","56646","510383","264566","443634","68057","124429","1769688","47869","1876984","4124900","18521","9366845","367427","181357","530756","4939771","264478","183364","49779","2712277","1953449","2685219","62784","57972","77632","","555987","272106","844576","64097","36605","4006","7915581","972722","1356331","119515","255853","126924","383025","3272596","183896","684856","85339","474238","11517","1869137","759953","","61917","33037","","14594","2467","1176283","637024","67272","5555984","20724","206337","1301415","586245","58101","382456","82290","212180","596961","103040","","3067256","282838","","106862","159073","172113","4801","810821","59216","52393","256987","359982","901672","15467","15455","492008","56009","","200081","874167","19426","","712181","266159","3378664","5552"
2004,"2207847","239504","2012","126441","385194","60128","696114","175581","17999116","236353","987253","44806","1050211","371706","4106840","2208189","28372","419599","93933","2949231","244496","2672138","208565","929583","38287","1006102","236717","764820","93575","137170","53765","1181355","","171505","54007","37127","270050","28973","78444","68427","682415","253486","443030","83010","133528","1724420","45349","1841845","4326234","20399","9167046","200000","182351","277484","4241477","260783","182545","48776","4087918","1810330","2779350","71294","61797","91462","","525035","268504","843623","66786","40166","4744","7819984","768715","1279051","106940","219192","129392","361349","3988650","174439","677639","80730","482250","10913","1888267","722132","","75449","29205","","13686","6329","1072149","644452","60676","5389227","16912","242682","1317746","580000","97498","381854","81773","220044","819221","101092","","2781899","313904","","114007","126911","144226","5940","750230","63217","48502","225565","405264","958081","14733","11333","448185","56169","","162798","593877","19772","5382498","421341","247971","3280911","4260"
2005,"2051484","220467","2919","115357","768687","54934","699230","180814","17882567","327921","1017681","47883","1007446","393381","3712812","2260628","26640","413786","97214","3487307","231380","2511306","208936","1006447","40291","882768","240172","800113","88546","116194","52690","1233837","","145736","51858","31551","276071","25798","74400","38237","801198","306802","534636","80046","128134","1705601","40058","1908726","4401522","17553","9192477","200629","170383","497193","1689400","241807","152214","54284","3951073","2127336","2944976","94945","48772","85891","","594893","268394","888255","70783","31079","5037","7692438","1113192","1272119","107475","245266","147443","419552","3638806","201442","722458","75932","454716","7968","1878006","715622","","78172","28660","","10445","8570","1027033","622320","48406","5482282","18686","175800","1554729","598378","102623","476888","69820","232213","476237","112137","","2798368","521695","","98394","229913","111879","4500","903177","75140","44022","248953","372517","703484","15311","11129","450447","55826","","207199","612478","18239","4410379","458948","219480","3304144","12784"
2006,"2083588","225318","1882","121009","825857","55049","622807","160450","18953478","255060","890676","47456","1005402","392537","4487716","2125005","28799","407367","88295","3415397","221048","2842670","143664","936929","44025","936380","245503","744440","90199","107792","14493","954022","","224114","49091","31512","299432","24269","77014","60589","690307","315390","499324","105657","128579","1666365","40510","1885378","4279439","19795","9289215","195038","174157","486162","1986816","267501","134980","53667","3532245","1938132","2572072","86016","46839","112344","","552766","259287","903079","53107","24235","3005","7777753","1037610","1281586","104490","218816","123781","388887","3810347","211047","632234","78792","470683","7803","597934","674851","","88200","22484","","24735","16858","1084041","597762","44378","5713583","19167","185176","1491380","581681","121825","419298","66867","209312","485145","98026","","2743676","506841","","99581","221406","103324","5019","1011989","63733","45015","200338","391899","676605","14408","11795","440927","52849","","141677","591049","16146","3865430","466144","236449","3242644","12083"
2007,"2202228","224880","4028","123215","822864","55415","626751","219576","17352286","265459","1012563","46303","1038449","417560","4351609","2237378","28820","409560","76854","3509468","218195","2836077","197255","994985","72449","964640","260843","704122","88268","110639","59846","1074764","143725","250616","51435","30471","321717","22314","83850","59643","682645","324660","469920","84171","114560","1647745","41690","1894114","4413668","17494","9372253","198237","165110","445752","2034294","249908","118298","70216","3705538","1972344","2385387","84501","60992","119237","","580129","262283","975043","54971","22558","847","7622139","984108","1450438","102629","234380","128596","358809","4214167","264189","519706","85818","453297","8026","487305","584926","","81344","32179","","19678","17324","1107254","597611","55039","5777666","19534","182504","1789783","563590","112868","441521","72422","295853","489785","104907","","2895383","519330","","106708","231855","109894","4886","999833","56174","45484","248284","398125","699314","13928","12536","437042","49337","","121878","603158","18657","4079606","494331","239603","3503428","11567"
2008,"2075857","241536","2297","113991","813790","54818","675928","160185","16309307","280279","1043321","46025","994453","436715","4644235","2146392","21233","400381","73763","3727030","197767","2826171","235176","843893","82812","1007444","265944","871938","68696","115066","53632","822118","136091","279984","49290","21483","311751","25322","75174","71263","894417","484202","473841","91436","113688","1455951","38987","1947507","4425314","16633","9044010","164103","163709","354077","2054201","254162","142656","71314","4076638","1833596","1954810","82417","60934","104835","","574870","254997","935940","58389","24798","1565","7601863","875280","1337024","120076","230057","147123","335473","4678861","197693","574410","93204","411164","7367","446174","594992","","78468","37121","","21216","17635","1067578","603755","44820","5747235","18725","192154","1243507","543714","116620","398774","80137","345361","414667","92584","","2757390","523595","","88834","209399","109156","5720","1038888","63553","45079","284347","360334","555109","14579","18522","438511","53356","","120670","573433","23093","4153749","527721","239157","3431514","4942"
2009,"2227698","253656","2918","118931","812207","49822","686747","171451","15936316","298519","1216377","47341","1001665","436241","4311949","2282543","83550","432639","76350","4080152","215852","2830655","224394","883663","77588","953169","246608","828574","78177","123290","54393","900882","149668","288606","50968","27443","338212","28544","63540","93170","1017326","339370","906175","100874","103284","1013002","43016","1960345","4348068","20099","9491437","188043","198882","290368","4132674","275044","162886","71301","3967694","1944568","2360109","69972","30654","166380","","609296","277576","880512","54219","29390","1879","7668689","1080644","1382663","129639","225846","182172","464074","5255570","189251","565960","98218","333368","9853","503856","578383","","89190","31129","","23216","21811","1096024","601465","68864","5934363","26972","212933","1308718","631613","118688","448215","69539","368365","397665","99042","","2822325","564326","","89366","187397","141559","6268","1195171","60534","40637","258311","380460","584105","10527","19386","471167","52605","","156230","587868","20620","4118528","476291","233284","3737472","6432"
2010,"2504208","73339","4350","107363","665523","44771","656374","176344","14517118","333463","1285492","27403","966099","435908","4653706","2193292","86740","428524","77347","4126378","226535","3011393","226868","918746","91996","969549","265406","984775","79783","134662","53067","915538","137837","299906","43280","29423","305711","27635","68678","103748","786989","352883","899936","119665","118912","1031554","32652","2124467","4388386","22075","9463538","270661","192210","285444","4283747","268822","142512","74314","3751007","2150345","2436110","64849","27919","132731","","598205","275555","797716","65870","21721","3164","7080758","883586","1324074","130765","218553","126228","354125","6042315","192576","540475","112680","230694","12331","497225","612490","","76592","31209","","21055","19520","1073748","578554","51326","5910950","24659","180203","1416529","664725","105643","499281","78108","386521","419590","129886","","2955821","188400","4063","63719","158819","116035","6004","993948","60497","39866","306468","390525","581459","12552","19313","470921","58521","","185200","577141","22662","3964351","476200","221083","3901408","6211"
2011,"2374645","219975","3214","118410","941393","36290","606579","168336","15382447","379906","1296000","28223","1005001","473773","4454771","1960711","89721","365000","72308","3985366","113817","3161297","223923","828947","74279","924468","355653","946867","82581","105356","50074","934351","265246","326149","35130","26704","282134","26219","86122","102874","710439","409381","908836","104769","145596","1124659","25317","2270817","4298178","20293","9008830","190427","152546","346617","5501872","255348","134249","69845","3572770","1840513","2259020","66157","57841","162906","","566810","272325","795150","64898","16025","11485","6396682","734030","1523474","124113","191867","108420","296214","5971220","225549","520452","100056","239058","10779","483319","659740","","79587","29049","1490358","19287","18142","1002833","573731","58118","5765343","19208","212458","1365960","614054","114428","561104","61908","379535","426224","133306","36206","3176941","273729","3935","65043","185265","137690","6351","1028922","53426","33740","270390","367680","796035","10995","22415","428924","57611","9749","192865","538394","25426","3752172","445455","216165","3951393","1718"
2012,"2431052","336031","3383","138864","882570","35207","600161","192570","15205059","404248","1385352","30436","994430","452952","4441290","2302040","93429","381058","68631","3264439","104148","3168137","231973","853998","61493","862612","432981","984568","78540","114678","55049","1141906","317926","327339","38136","33194","281833","25034","87386","195057","681404","368824","982324","92418","125972","1126577","28637","2061328","4421352","17095","9685829","145552","159360","313374","4973462","263105","128812","103708","3594549","1889381","2496726","69940","58875","153584","","591033","265713","854250","60198","16010","29550","6285439","502457","1781972","181429","201704","133550","295464","6191361","201109","537551","110791","371063","8276","508054","600354","","72831","32403","3738336","22062","6646","1001207","455305","79345","5560668","26935","212446","1406781","664857","119444","593587","76030","280325","442353","134403","50667","3229617","221028","4384","57688","177793","149754","6426","1076310","51881","35158","255586","423107","573262","10615","21465","447385","60785","8932","167205","529083","29585","4161685","466816","201365","3853404","1393"
2013,"2254922","285501","1555","107977","1007788","38092","565063","175852","12877368","386084","1311875","28972","1133688","462242","4501898","2214565","81710","388566","65106","2180694","121937","3039892","216239","768363","51435","814163","279924","951972","71074","137904","43686","1047116","265924","307086","43277","27432","263598","25773","69584","129089","733540","443918","880251","83440","128531","1213349","27825","1991924","4564840","18848","9354695","142742","145670","541581","4837965","255714","128919","67396","3553070","1681695","2377258","67455","101112","158124","","567544","247632","928150","61942","14476","16875","6344714","554272","1254409","105395","217022","125069","209405","6546518","185477","517763","82369","294979","7013","494541","538888","","77511","34112","3205654","16229","5686","947894","389091","72330","6012740","21623","198367","1253703","644648","115075","575450","64760","309298","363282","125645","57464","2991141","342942","4795","54364","184864","162599","6013","1031667","39632","31433","228464","372569","573838","8434","22862","490544","57686","9838","157309","516142","30137","3934166","447796","190878","3691191","3914"
2014,"2563129","178468","4513","172883","1192856","36987","599906","183045","13941749","408641","1435741","34400","1451225","542431","4426750","2153350","82377","397309","63698","4727110","108399","3119160","200836","879934","61401","931367","342039","1101312","77812","164063","60456","1110901","284226","187843","49842","24607","264987","25966","88790","60819","803740","466078","873328","100622","125218","1020702","31135","2368452","4756771","20565","10099276","132688","166868","173261","4455240","261202","139086","69156","3648050","1553372","1817091","62057","67210","154206","","502268","251093","1085202","62022","10750","0","6942873","692195","1180898","138499","244921","99795","218132","7139072","224931","514524","88427","254167","9045","522628","514140","","77633","39086","3199136","19187","9295","1056549","407017","87774","5846474","23865","215767","1296437","836799","115859","527897","62151","315072","401808","134734","55281","3434751","671582","7402","58773","176723","146500","5843","1121318","36360","38017","230845","398447","550874","13186","34082","503660","58499","11113","161058","547022","30254","4230793","430517","195962","3882642","2329"
2015,"2811184","183632","9492","168433","1112290","39549","643135","209166","15054603","412377","1745804","41936","1689754","634607","4503220","2274635","72606","445720","72606","4597029","122431","3173204","206740","840601","59859","944742","293647","1154843","81901","174433","64791","1077427","337217","224418","55955","32170","289885","25531","111469","86678","818672","337433","891917","95526","135856","1080185","36518","2495093","5520736","22139","10712674","135260","169535","222602","3976883","282893","127154","78739","4311582","1640195","1698656","67797","67891","170683","","468106","257077","919661","60372","11377","0","7298465","831374","1170843","108687","270410","111711","233299","7941771","248135","531055","124979","232882","7589","566895","502045","","95327","35003","3530401","18547","8249","964330","416635","89944","5785812","20677","214441","1277941","793225","117825","723178","70748","312109","437286","139586","109118","4155916","623122","5887","65010","182203","159740","5772","1239423","37523","42146","243246","431961","532444","12067","47220","497506","39525","10463","161004","612198","38139","5068224","437184","212828","4150217","1133"
2016,"3303393","199301","8153","189371","1102148","41795","684715","238018","15175578","414170","2365110","38929","1629944","776218","4692796","2411711","80696","466773","75752","4812930","147937","2736385","213299","820387","61896","982498","232463","1296283","77195","157440","63480","930907","385123","232082","61823","31060","292367","29291","163636","94006","1092031","560358","969895","109151","126095","1091320","41519","3239525","5969811","23176","11312786","137900","181839","321796","4771309","335691","152382","87755","5067510","1698223","1271855","66441","71527","185041","14612","607479","263357","912351","69435","13328","15500","7175891","1025613","1253571","127699","281576","125562","239719","7915934","462700","541825","140303","260234","9589","586514","534835","104715","105307","55716","3638208","22100","7149","1049414","392168","83889","5891315","28646","231390","1241480","643274","124177","777428","67489","344435","421027","138565","202375","4517585","708258","6847","102808","60233","164360","10652","1148494","38048","43829","264362","387856","508914","12312","39079","555793","50148","10468","183698","617377","52683","4856532","458776","223172","5028868","1146"
